ReviewerID,PaperID,Comment,Score
1789015.0,26baef4b4409858dd43f89db2394ea47784f845a,Excellent contribution to the field.,4
144465374.0,0009d673b46c3f79835ac13e5a987b3c5e153628,Interesting methodology.,3
152358983.0,0009d673b46c3f79835ac13e5a987b3c5e153628,Interesting methodology.,1
8307674.0,0009d673b46c3f79835ac13e5a987b3c5e153628,Needs more empirical validation.,2
151479011.0,0009d673b46c3f79835ac13e5a987b3c5e153628,Interesting methodology.,2
144751617.0,0009d673b46c3f79835ac13e5a987b3c5e153628,Limited novelty but useful results.,4
3285568.0,0009d673b46c3f79835ac13e5a987b3c5e153628,Well-structured and informative.,4
1779671.0,0009d673b46c3f79835ac13e5a987b3c5e153628,Interesting methodology.,5
1740159.0,0009d673b46c3f79835ac13e5a987b3c5e153628,Interesting methodology.,1
6386345.0,0009d673b46c3f79835ac13e5a987b3c5e153628,Needs more empirical validation.,2
2287870475.0,0338dabad410f2cd01696078ba1d13dec10b0800,Limited novelty but useful results.,2
1825768411.0,0338dabad410f2cd01696078ba1d13dec10b0800,Well-structured and informative.,3
2273929096.0,0338dabad410f2cd01696078ba1d13dec10b0800,Limited novelty but useful results.,1
2064066935.0,0338dabad410f2cd01696078ba1d13dec10b0800,Needs more empirical validation.,3
8307674.0,0338dabad410f2cd01696078ba1d13dec10b0800,Needs more empirical validation.,1
2256693968.0,5fbbacd98613c917920a10d0626391b513673e80,Excellent contribution to the field.,3
2283412636.0,5fbbacd98613c917920a10d0626391b513673e80,Well-structured and informative.,2
2282522371.0,5fbbacd98613c917920a10d0626391b513673e80,Limited novelty but useful results.,5
2378010.0,5fbbacd98613c917920a10d0626391b513673e80,Excellent contribution to the field.,4
2250728552.0,5fbbacd98613c917920a10d0626391b513673e80,Excellent contribution to the field.,1
1823943196.0,ccd0a61325d74e037ef7ae2674a5eebdb20877e1,Interesting methodology.,4
8307674.0,ccd0a61325d74e037ef7ae2674a5eebdb20877e1,Excellent contribution to the field.,3
1779671.0,ccd0a61325d74e037ef7ae2674a5eebdb20877e1,Limited novelty but useful results.,4
143851690.0,000a00d829abda9262013a88a5356953f449fc73,Interesting methodology.,4
2076906703.0,000a00d829abda9262013a88a5356953f449fc73,Limited novelty but useful results.,1
9360691.0,000a00d829abda9262013a88a5356953f449fc73,Interesting methodology.,1
70466521.0,f6464f77281201e5fb811eaacc61d1497524fc8b,Needs more empirical validation.,5
2996147.0,16fd3947cefbf8cd51d8a82832c184f1351447e6,Excellent contribution to the field.,4
39109691.0,16fd3947cefbf8cd51d8a82832c184f1351447e6,Needs more empirical validation.,3
1696384.0,2bad667e45c76b6edf8e7fe54f6cdd267189c743,Excellent contribution to the field.,1
1985392.0,2bad667e45c76b6edf8e7fe54f6cdd267189c743,Well-structured and informative.,5
34366451.0,2bad667e45c76b6edf8e7fe54f6cdd267189c743,Interesting methodology.,2
2996147.0,1b0cda4e00db8567142379549dc0a53190bc77b6,Needs more empirical validation.,4
39109691.0,1b0cda4e00db8567142379549dc0a53190bc77b6,Well-structured and informative.,2
48608299.0,f2d7849571599130272e79f20197b4b6ccb89da9,Excellent contribution to the field.,2
143749205.0,f2d7849571599130272e79f20197b4b6ccb89da9,Needs more empirical validation.,1
144455838.0,f2d7849571599130272e79f20197b4b6ccb89da9,Interesting methodology.,2
1765714.0,f2d7849571599130272e79f20197b4b6ccb89da9,Excellent contribution to the field.,4
1689269.0,a4dacead25704c5dad8828e2c9cd5bf5d85deccb,Needs more empirical validation.,5
40059859.0,a4dacead25704c5dad8828e2c9cd5bf5d85deccb,Limited novelty but useful results.,2
145887653.0,a4dacead25704c5dad8828e2c9cd5bf5d85deccb,Excellent contribution to the field.,5
145499972.0,000ab88c22b8501af71f91b4b965a19d0da1a1c8,Excellent contribution to the field.,5
2107187631.0,000ab88c22b8501af71f91b4b965a19d0da1a1c8,Excellent contribution to the field.,3
144190461.0,8920b3deb590c3082a8372cabe68e6ac67922708,Excellent contribution to the field.,2
40219946.0,8920b3deb590c3082a8372cabe68e6ac67922708,Well-structured and informative.,1
7567049.0,8920b3deb590c3082a8372cabe68e6ac67922708,Interesting methodology.,3
2473214.0,8920b3deb590c3082a8372cabe68e6ac67922708,Excellent contribution to the field.,2
2111306679.0,8920b3deb590c3082a8372cabe68e6ac67922708,Interesting methodology.,1
83281498.0,8920b3deb590c3082a8372cabe68e6ac67922708,Interesting methodology.,4
50142601.0,8920b3deb590c3082a8372cabe68e6ac67922708,Excellent contribution to the field.,2
2136187365.0,8920b3deb590c3082a8372cabe68e6ac67922708,Well-structured and informative.,1
3415792.0,f9ac8a623f436b52e744fe79f45f457ced878618,Well-structured and informative.,5
31234157.0,f9ac8a623f436b52e744fe79f45f457ced878618,Excellent contribution to the field.,2
151496719.0,f9ac8a623f436b52e744fe79f45f457ced878618,Interesting methodology.,4
144053307.0,f9ac8a623f436b52e744fe79f45f457ced878618,Well-structured and informative.,2
97636334.0,ce150f1082cefcdb82845fefef07fb01321d33c7,Well-structured and informative.,4
2107187631.0,ce150f1082cefcdb82845fefef07fb01321d33c7,Excellent contribution to the field.,3
2107249774.0,ce150f1082cefcdb82845fefef07fb01321d33c7,Well-structured and informative.,5
1850823.0,ce150f1082cefcdb82845fefef07fb01321d33c7,Interesting methodology.,4
2152094517.0,d073ba490280df2ade4e70e969896a62e6d063ce,Interesting methodology.,5
13240712.0,d073ba490280df2ade4e70e969896a62e6d063ce,Excellent contribution to the field.,3
22200410.0,d073ba490280df2ade4e70e969896a62e6d063ce,Interesting methodology.,2
3479626.0,d073ba490280df2ade4e70e969896a62e6d063ce,Excellent contribution to the field.,3
30853989.0,2e4561251785cf38d691d441a7e429e55a9dd9ac,Needs more empirical validation.,4
2240412382.0,2e4561251785cf38d691d441a7e429e55a9dd9ac,Interesting methodology.,4
50463501.0,2e4561251785cf38d691d441a7e429e55a9dd9ac,Limited novelty but useful results.,2
81348578.0,2e4561251785cf38d691d441a7e429e55a9dd9ac,Interesting methodology.,4
47989911.0,2e4561251785cf38d691d441a7e429e55a9dd9ac,Excellent contribution to the field.,3
3415792.0,3e696e53734615c4fd43ebeccc66ab1ee924a66c,Excellent contribution to the field.,1
144053307.0,3e696e53734615c4fd43ebeccc66ab1ee924a66c,Needs more empirical validation.,4
10138376.0,d5d307e4e6653b6d43464c3c517032340b0e0763,Limited novelty but useful results.,5
9386624.0,d5d307e4e6653b6d43464c3c517032340b0e0763,Excellent contribution to the field.,4
2989395.0,000ac127a9e270e66d99d77dd6dbf4bf5186ce52,Interesting methodology.,1
144840972.0,000ac127a9e270e66d99d77dd6dbf4bf5186ce52,Excellent contribution to the field.,4
2233087051.0,445c71912a718b6add8b79d01ee02aaadb51a5cb,Needs more empirical validation.,2
3126897.0,445c71912a718b6add8b79d01ee02aaadb51a5cb,Interesting methodology.,4
2386975.0,445c71912a718b6add8b79d01ee02aaadb51a5cb,Well-structured and informative.,3
2054167519.0,445c71912a718b6add8b79d01ee02aaadb51a5cb,Limited novelty but useful results.,5
2212139964.0,445c71912a718b6add8b79d01ee02aaadb51a5cb,Needs more empirical validation.,4
2275460764.0,445c71912a718b6add8b79d01ee02aaadb51a5cb,Well-structured and informative.,3
2275465565.0,445c71912a718b6add8b79d01ee02aaadb51a5cb,Excellent contribution to the field.,5
71773551.0,643eead5e4d0bfa8ae87311d2160535e05790f55,Interesting methodology.,4
2110802437.0,643eead5e4d0bfa8ae87311d2160535e05790f55,Needs more empirical validation.,1
1780499.0,643eead5e4d0bfa8ae87311d2160535e05790f55,Interesting methodology.,1
41225353.0,8f4ab8fd013ec000ef4c092ad80673543ace5aec,Limited novelty but useful results.,5
51148185.0,8f4ab8fd013ec000ef4c092ad80673543ace5aec,Excellent contribution to the field.,1
144664298.0,8f4ab8fd013ec000ef4c092ad80673543ace5aec,Interesting methodology.,1
2312762746.0,870f2c241e59ac83d84c5bff8a4c56fe39e90357,Excellent contribution to the field.,4
1995465.0,870f2c241e59ac83d84c5bff8a4c56fe39e90357,Interesting methodology.,1
40575321.0,870f2c241e59ac83d84c5bff8a4c56fe39e90357,Interesting methodology.,3
1582373683.0,d3fc9555b45cbf3f21118fd22e530cf005c8bce6,Interesting methodology.,1
101690814.0,d3fc9555b45cbf3f21118fd22e530cf005c8bce6,Interesting methodology.,4
31630003.0,d3fc9555b45cbf3f21118fd22e530cf005c8bce6,Excellent contribution to the field.,5
46229027.0,d3fc9555b45cbf3f21118fd22e530cf005c8bce6,Well-structured and informative.,5
2006639365.0,d3fc9555b45cbf3f21118fd22e530cf005c8bce6,Needs more empirical validation.,2
2115774249.0,d3fc9555b45cbf3f21118fd22e530cf005c8bce6,Well-structured and informative.,5
49134181.0,d3fc9555b45cbf3f21118fd22e530cf005c8bce6,Needs more empirical validation.,1
144428386.0,d3fc9555b45cbf3f21118fd22e530cf005c8bce6,Interesting methodology.,2
1443838989.0,c0805c0f272f253207e02cc54076722084f41b81,Limited novelty but useful results.,3
1443835199.0,c0805c0f272f253207e02cc54076722084f41b81,Well-structured and informative.,1
1443834498.0,c0805c0f272f253207e02cc54076722084f41b81,Excellent contribution to the field.,3
1443837944.0,c0805c0f272f253207e02cc54076722084f41b81,Needs more empirical validation.,4
2112231675.0,c0805c0f272f253207e02cc54076722084f41b81,Needs more empirical validation.,2
97420399.0,1968d81206a3345bc41566213fe63e15ac6ff777,Excellent contribution to the field.,1
2069694304.0,1968d81206a3345bc41566213fe63e15ac6ff777,Well-structured and informative.,2
11130594.0,e0cbad8f82752d6c8dfd5d866e70d56125a09590,Limited novelty but useful results.,3
9246173.0,e0cbad8f82752d6c8dfd5d866e70d56125a09590,Excellent contribution to the field.,3
49329897.0,000b6bd77cb3b90c436b1e77b69354f5b41adb0e,Excellent contribution to the field.,5
1652928715.0,000b6bd77cb3b90c436b1e77b69354f5b41adb0e,Well-structured and informative.,2
46572901.0,000b6bd77cb3b90c436b1e77b69354f5b41adb0e,Interesting methodology.,5
145031580.0,000b6bd77cb3b90c436b1e77b69354f5b41adb0e,Limited novelty but useful results.,1
1643876615.0,000b6bd77cb3b90c436b1e77b69354f5b41adb0e,Excellent contribution to the field.,2
2155554118.0,000b6bd77cb3b90c436b1e77b69354f5b41adb0e,Needs more empirical validation.,1
2111435045.0,186aeaf08e545a62fd975ac56068d9b5f2043ad9,Well-structured and informative.,3
2248178756.0,186aeaf08e545a62fd975ac56068d9b5f2043ad9,Limited novelty but useful results.,4
2192664589.0,186aeaf08e545a62fd975ac56068d9b5f2043ad9,Interesting methodology.,5
2218088927.0,186aeaf08e545a62fd975ac56068d9b5f2043ad9,Interesting methodology.,5
2140049261.0,186aeaf08e545a62fd975ac56068d9b5f2043ad9,Interesting methodology.,5
2264819041.0,ef8b54c52d391b3c06099aa2265bfcd159088d24,Excellent contribution to the field.,1
2266423009.0,ef8b54c52d391b3c06099aa2265bfcd159088d24,Limited novelty but useful results.,2
2266428217.0,ef8b54c52d391b3c06099aa2265bfcd159088d24,Well-structured and informative.,3
2109693729.0,472a2bcc097f367686ac2edffff3d720babfea36,Limited novelty but useful results.,1
2213822310.0,472a2bcc097f367686ac2edffff3d720babfea36,Limited novelty but useful results.,1
2213936366.0,472a2bcc097f367686ac2edffff3d720babfea36,Excellent contribution to the field.,4
47421545.0,cd635c8052a68b18b1e5c16107fa688289651f1a,Excellent contribution to the field.,4
2153687490.0,cd635c8052a68b18b1e5c16107fa688289651f1a,Interesting methodology.,4
145583986.0,cd635c8052a68b18b1e5c16107fa688289651f1a,Excellent contribution to the field.,4
2144438988.0,39f451a22837a0fce6946c7df3c8a7cab11771ea,Limited novelty but useful results.,1
37829131.0,39f451a22837a0fce6946c7df3c8a7cab11771ea,Excellent contribution to the field.,1
2304031.0,39f451a22837a0fce6946c7df3c8a7cab11771ea,Limited novelty but useful results.,4
2068251206.0,39f451a22837a0fce6946c7df3c8a7cab11771ea,Excellent contribution to the field.,3
2056029813.0,f0e8ab83768a4a8aaf319460d4a70383415a0cc8,Excellent contribution to the field.,1
2108748798.0,f0e8ab83768a4a8aaf319460d4a70383415a0cc8,Needs more empirical validation.,4
3102353.0,f0e8ab83768a4a8aaf319460d4a70383415a0cc8,Needs more empirical validation.,2
2117989522.0,f0e8ab83768a4a8aaf319460d4a70383415a0cc8,Needs more empirical validation.,4
50591589.0,f0e8ab83768a4a8aaf319460d4a70383415a0cc8,Limited novelty but useful results.,3
2112457000.0,f0e8ab83768a4a8aaf319460d4a70383415a0cc8,Excellent contribution to the field.,1
1728262.0,000bc721cefe3f2ba2425e8b95b042dc1e9778f9,Interesting methodology.,1
2341041934.0,000bc721cefe3f2ba2425e8b95b042dc1e9778f9,Interesting methodology.,4
29811970.0,000c021cc296b72bb72fa71e3091af594a6c9c87,Interesting methodology.,5
39165583.0,000c021cc296b72bb72fa71e3091af594a6c9c87,Interesting methodology.,2
3328061.0,000c021cc296b72bb72fa71e3091af594a6c9c87,Excellent contribution to the field.,3
8306347.0,000c021cc296b72bb72fa71e3091af594a6c9c87,Limited novelty but useful results.,2
4068708.0,ffa6358e22a4a64e405bc265ffe7af433c159891,Needs more empirical validation.,1
40438170.0,ffa6358e22a4a64e405bc265ffe7af433c159891,Needs more empirical validation.,1
9147746.0,ffa6358e22a4a64e405bc265ffe7af433c159891,Well-structured and informative.,1
5347810.0,ffa6358e22a4a64e405bc265ffe7af433c159891,Excellent contribution to the field.,2
23594535.0,34b6eaccd2f33fc7fa47194b80717c90ca9c39d6,Needs more empirical validation.,2
1435255302.0,991ccd62c8ad721b6d64dbc3be215f8cda060dc0,Excellent contribution to the field.,1
49866582.0,991ccd62c8ad721b6d64dbc3be215f8cda060dc0,Needs more empirical validation.,2
5722287.0,991ccd62c8ad721b6d64dbc3be215f8cda060dc0,Well-structured and informative.,2
2224491502.0,991ccd62c8ad721b6d64dbc3be215f8cda060dc0,Needs more empirical validation.,1
47675324.0,991ccd62c8ad721b6d64dbc3be215f8cda060dc0,Limited novelty but useful results.,5
3433846.0,6e58d41d7753766304c26b1f4f57801996fcfc7f,Limited novelty but useful results.,1
3332638.0,6e58d41d7753766304c26b1f4f57801996fcfc7f,Well-structured and informative.,1
2462812.0,6e58d41d7753766304c26b1f4f57801996fcfc7f,Limited novelty but useful results.,4
2622785.0,6e58d41d7753766304c26b1f4f57801996fcfc7f,Excellent contribution to the field.,1
50451668.0,6e58d41d7753766304c26b1f4f57801996fcfc7f,Interesting methodology.,4
144368188.0,6e58d41d7753766304c26b1f4f57801996fcfc7f,Limited novelty but useful results.,4
1397412776.0,6e58d41d7753766304c26b1f4f57801996fcfc7f,Excellent contribution to the field.,3
2985407.0,3ef1aa70d22148011d5fd8d05a64babd9f61c895,Needs more empirical validation.,2
34564922.0,3ef1aa70d22148011d5fd8d05a64babd9f61c895,Excellent contribution to the field.,5
3989370.0,3ef1aa70d22148011d5fd8d05a64babd9f61c895,Interesting methodology.,2
2097278.0,3ef1aa70d22148011d5fd8d05a64babd9f61c895,Needs more empirical validation.,4
2792502.0,3ef1aa70d22148011d5fd8d05a64babd9f61c895,Well-structured and informative.,3
24921137.0,3ef1aa70d22148011d5fd8d05a64babd9f61c895,Limited novelty but useful results.,1
34189754.0,3ef1aa70d22148011d5fd8d05a64babd9f61c895,Limited novelty but useful results.,3
144402064.0,3ef1aa70d22148011d5fd8d05a64babd9f61c895,Well-structured and informative.,5
1789459.0,3ef1aa70d22148011d5fd8d05a64babd9f61c895,Well-structured and informative.,5
2259522390.0,3ef1aa70d22148011d5fd8d05a64babd9f61c895,Well-structured and informative.,4
2580797.0,3ef1aa70d22148011d5fd8d05a64babd9f61c895,Excellent contribution to the field.,2
7992909.0,3ef1aa70d22148011d5fd8d05a64babd9f61c895,Interesting methodology.,3
35339352.0,3ef1aa70d22148011d5fd8d05a64babd9f61c895,Well-structured and informative.,4
1699926.0,3ef1aa70d22148011d5fd8d05a64babd9f61c895,Limited novelty but useful results.,2
2410201.0,3ef1aa70d22148011d5fd8d05a64babd9f61c895,Needs more empirical validation.,5
2302598291.0,e59ad10bd9048e0ccfc93a518387a132c23a79a9,Needs more empirical validation.,3
2149654730.0,e59ad10bd9048e0ccfc93a518387a132c23a79a9,Limited novelty but useful results.,5
2257430133.0,a61eec9b66890e81f31d000f29048ab9d73860d9,Interesting methodology.,3
2069776343.0,a61eec9b66890e81f31d000f29048ab9d73860d9,Well-structured and informative.,4
2253601801.0,a61eec9b66890e81f31d000f29048ab9d73860d9,Needs more empirical validation.,3
2240209894.0,a61eec9b66890e81f31d000f29048ab9d73860d9,Interesting methodology.,5
2111326563.0,fd32aa0d204a9b5746087599a8a83277c1f88cb6,Well-structured and informative.,3
4981340.0,fd32aa0d204a9b5746087599a8a83277c1f88cb6,Excellent contribution to the field.,3
2213400475.0,fd32aa0d204a9b5746087599a8a83277c1f88cb6,Needs more empirical validation.,3
1689735.0,fd32aa0d204a9b5746087599a8a83277c1f88cb6,Well-structured and informative.,1
2242179514.0,fd32aa0d204a9b5746087599a8a83277c1f88cb6,Interesting methodology.,2
2197597395.0,99b3ef8a399d60bd683414f75961b82913abff7e,Interesting methodology.,3
2149654730.0,99b3ef8a399d60bd683414f75961b82913abff7e,Interesting methodology.,2
2267803158.0,cbabc9267d0d0bb9ca81006624b2cf3bcc2496fa,Limited novelty but useful results.,2
2183989174.0,cbabc9267d0d0bb9ca81006624b2cf3bcc2496fa,Needs more empirical validation.,3
2183986514.0,cbabc9267d0d0bb9ca81006624b2cf3bcc2496fa,Interesting methodology.,3
2183992559.0,cbabc9267d0d0bb9ca81006624b2cf3bcc2496fa,Well-structured and informative.,5
2184019399.0,cbabc9267d0d0bb9ca81006624b2cf3bcc2496fa,Limited novelty but useful results.,3
2115327240.0,cbabc9267d0d0bb9ca81006624b2cf3bcc2496fa,Needs more empirical validation.,1
145447651.0,cbabc9267d0d0bb9ca81006624b2cf3bcc2496fa,Well-structured and informative.,2
2183984743.0,cbabc9267d0d0bb9ca81006624b2cf3bcc2496fa,Needs more empirical validation.,1
2183964493.0,cbabc9267d0d0bb9ca81006624b2cf3bcc2496fa,Interesting methodology.,5
2184034849.0,cbabc9267d0d0bb9ca81006624b2cf3bcc2496fa,Well-structured and informative.,2
2193621733.0,000ce80a8d4b0cf6be199cf97d8912b9dc9b44b2,Well-structured and informative.,2
1808054.0,000ce80a8d4b0cf6be199cf97d8912b9dc9b44b2,Interesting methodology.,1
2729535.0,000ce80a8d4b0cf6be199cf97d8912b9dc9b44b2,Needs more empirical validation.,1
17922538.0,000ce80a8d4b0cf6be199cf97d8912b9dc9b44b2,Needs more empirical validation.,1
2199592928.0,000ce80a8d4b0cf6be199cf97d8912b9dc9b44b2,Needs more empirical validation.,2
2109394807.0,000ce80a8d4b0cf6be199cf97d8912b9dc9b44b2,Well-structured and informative.,4
1394853797.0,309632fe3feee8f85b2ca98772bce31b2a3ede06,Needs more empirical validation.,3
2308379327.0,309632fe3feee8f85b2ca98772bce31b2a3ede06,Limited novelty but useful results.,5
2293773851.0,309632fe3feee8f85b2ca98772bce31b2a3ede06,Needs more empirical validation.,5
48588429.0,9b48f505f41e22b37201a841a15ba69b6e78cadb,Limited novelty but useful results.,4
2287828369.0,9b48f505f41e22b37201a841a15ba69b6e78cadb,Limited novelty but useful results.,4
2301263429.0,9b48f505f41e22b37201a841a15ba69b6e78cadb,Excellent contribution to the field.,2
2224149791.0,9b48f505f41e22b37201a841a15ba69b6e78cadb,Limited novelty but useful results.,2
2241567710.0,9b48f505f41e22b37201a841a15ba69b6e78cadb,Interesting methodology.,4
2266224095.0,9b48f505f41e22b37201a841a15ba69b6e78cadb,Limited novelty but useful results.,3
2239164989.0,9b48f505f41e22b37201a841a15ba69b6e78cadb,Limited novelty but useful results.,2
1845854855.0,6ba419bee306050143eb5601899678de8611300a,Limited novelty but useful results.,5
2199358427.0,6ba419bee306050143eb5601899678de8611300a,Needs more empirical validation.,1
143654918.0,6ba419bee306050143eb5601899678de8611300a,Needs more empirical validation.,1
2296530391.0,6ba419bee306050143eb5601899678de8611300a,Limited novelty but useful results.,2
2108188532.0,6ba419bee306050143eb5601899678de8611300a,Needs more empirical validation.,1
2266435911.0,6ba419bee306050143eb5601899678de8611300a,Limited novelty but useful results.,2
2161966049.0,f4ba0defbf903dae5fe7e427b6a77d0c4d7948eb,Needs more empirical validation.,4
118283839.0,f4ba0defbf903dae5fe7e427b6a77d0c4d7948eb,Excellent contribution to the field.,4
3439470.0,f4ba0defbf903dae5fe7e427b6a77d0c4d7948eb,Interesting methodology.,1
1801330.0,f4ba0defbf903dae5fe7e427b6a77d0c4d7948eb,Interesting methodology.,4
2287253439.0,f4ba0defbf903dae5fe7e427b6a77d0c4d7948eb,Interesting methodology.,1
48588429.0,a71b15a8e8b3d7c34d9769c9644efdfad07299c3,Excellent contribution to the field.,3
143778806.0,a71b15a8e8b3d7c34d9769c9644efdfad07299c3,Interesting methodology.,4
39136735.0,a71b15a8e8b3d7c34d9769c9644efdfad07299c3,Interesting methodology.,5
2239161108.0,a71b15a8e8b3d7c34d9769c9644efdfad07299c3,Interesting methodology.,2
2239164989.0,a71b15a8e8b3d7c34d9769c9644efdfad07299c3,Excellent contribution to the field.,5
2221079613.0,1c18f1462ae084471a09cd7f16eade0cf59adf5d,Well-structured and informative.,2
8122238.0,1c18f1462ae084471a09cd7f16eade0cf59adf5d,Well-structured and informative.,5
2108188532.0,1c18f1462ae084471a09cd7f16eade0cf59adf5d,Well-structured and informative.,3
1750430.0,1c18f1462ae084471a09cd7f16eade0cf59adf5d,Well-structured and informative.,1
2729535.0,1c18f1462ae084471a09cd7f16eade0cf59adf5d,Needs more empirical validation.,5
1845854855.0,edc40b571fd299386f8149f01e6983d0fd0f240f,Needs more empirical validation.,1
2145055574.0,edc40b571fd299386f8149f01e6983d0fd0f240f,Limited novelty but useful results.,4
2199358427.0,edc40b571fd299386f8149f01e6983d0fd0f240f,Limited novelty but useful results.,4
2193621733.0,edc40b571fd299386f8149f01e6983d0fd0f240f,Interesting methodology.,4
1808054.0,edc40b571fd299386f8149f01e6983d0fd0f240f,Limited novelty but useful results.,5
2199592928.0,edc40b571fd299386f8149f01e6983d0fd0f240f,Needs more empirical validation.,4
2199464229.0,edc40b571fd299386f8149f01e6983d0fd0f240f,Well-structured and informative.,5
2729535.0,edc40b571fd299386f8149f01e6983d0fd0f240f,Limited novelty but useful results.,3
1380210582.0,000d02535797fd8ca7b0f04edcbf356e089a5338,Interesting methodology.,4
2224850812.0,000d02535797fd8ca7b0f04edcbf356e089a5338,Interesting methodology.,1
2266393147.0,000d02535797fd8ca7b0f04edcbf356e089a5338,Well-structured and informative.,5
2158038131.0,000d02535797fd8ca7b0f04edcbf356e089a5338,Interesting methodology.,4
2224871422.0,000d02535797fd8ca7b0f04edcbf356e089a5338,Interesting methodology.,2
2737115.0,000d0f73efd55bfaf20386ceefbdd567bb09524c,Needs more empirical validation.,4
40446561.0,000d0f73efd55bfaf20386ceefbdd567bb09524c,Excellent contribution to the field.,2
2074183.0,000d0f73efd55bfaf20386ceefbdd567bb09524c,Needs more empirical validation.,2
49889222.0,000d0f73efd55bfaf20386ceefbdd567bb09524c,Well-structured and informative.,2
2129552805.0,31a2887c35ca62a31349f45c4856e7e0a200759f,Limited novelty but useful results.,1
144422851.0,31a2887c35ca62a31349f45c4856e7e0a200759f,Well-structured and informative.,1
51305157.0,31a2887c35ca62a31349f45c4856e7e0a200759f,Well-structured and informative.,5
31945834.0,31a2887c35ca62a31349f45c4856e7e0a200759f,Interesting methodology.,5
7387549.0,31a2887c35ca62a31349f45c4856e7e0a200759f,Interesting methodology.,1
40504639.0,f6c9b52a78ab2cd4788d49d2d7a61627bec2b3c3,Well-structured and informative.,2
2110321280.0,f6c9b52a78ab2cd4788d49d2d7a61627bec2b3c3,Excellent contribution to the field.,1
2045328466.0,f6c9b52a78ab2cd4788d49d2d7a61627bec2b3c3,Excellent contribution to the field.,5
2145179631.0,f6c9b52a78ab2cd4788d49d2d7a61627bec2b3c3,Limited novelty but useful results.,2
2108528093.0,f6c9b52a78ab2cd4788d49d2d7a61627bec2b3c3,Excellent contribution to the field.,3
49227857.0,f6c9b52a78ab2cd4788d49d2d7a61627bec2b3c3,Well-structured and informative.,4
49039276.0,000d21240aff6bc045cb81755b532552432fdb69,Interesting methodology.,5
145309490.0,000d21240aff6bc045cb81755b532552432fdb69,Well-structured and informative.,1
1741829.0,000d21240aff6bc045cb81755b532552432fdb69,Needs more empirical validation.,2
52174183.0,000d21240aff6bc045cb81755b532552432fdb69,Needs more empirical validation.,2
50322456.0,36a1d00f5a77b47ba7ebb5c51578f1dc3f0f7256,Excellent contribution to the field.,4
2237952223.0,36a1d00f5a77b47ba7ebb5c51578f1dc3f0f7256,Needs more empirical validation.,3
2307928585.0,36a1d00f5a77b47ba7ebb5c51578f1dc3f0f7256,Well-structured and informative.,3
48569168.0,36a1d00f5a77b47ba7ebb5c51578f1dc3f0f7256,Needs more empirical validation.,1
2237945971.0,36a1d00f5a77b47ba7ebb5c51578f1dc3f0f7256,Limited novelty but useful results.,4
2286537928.0,36a1d00f5a77b47ba7ebb5c51578f1dc3f0f7256,Well-structured and informative.,4
2282238151.0,36a1d00f5a77b47ba7ebb5c51578f1dc3f0f7256,Well-structured and informative.,4
2237133208.0,36a1d00f5a77b47ba7ebb5c51578f1dc3f0f7256,Limited novelty but useful results.,1
2238183604.0,6aa08ece7113d0bbf96644e3a61f5be416f4358f,Needs more empirical validation.,3
2249753104.0,6aa08ece7113d0bbf96644e3a61f5be416f4358f,Well-structured and informative.,4
2284062432.0,6aa08ece7113d0bbf96644e3a61f5be416f4358f,Well-structured and informative.,5
2284299482.0,6aa08ece7113d0bbf96644e3a61f5be416f4358f,Well-structured and informative.,3
2265482139.0,6aa08ece7113d0bbf96644e3a61f5be416f4358f,Excellent contribution to the field.,5
2303300646.0,6aa08ece7113d0bbf96644e3a61f5be416f4358f,Excellent contribution to the field.,5
2047367251.0,6aa08ece7113d0bbf96644e3a61f5be416f4358f,Well-structured and informative.,2
2303496429.0,6aa08ece7113d0bbf96644e3a61f5be416f4358f,Well-structured and informative.,4
2303320787.0,6aa08ece7113d0bbf96644e3a61f5be416f4358f,Excellent contribution to the field.,1
2265488199.0,6aa08ece7113d0bbf96644e3a61f5be416f4358f,Well-structured and informative.,4
150061884.0,ab4249e9f758ede75ee22ccf28d3717c418072e6,Interesting methodology.,2
9732252.0,ab4249e9f758ede75ee22ccf28d3717c418072e6,Excellent contribution to the field.,1
8713362.0,ab4249e9f758ede75ee22ccf28d3717c418072e6,Excellent contribution to the field.,5
2237081674.0,ab4249e9f758ede75ee22ccf28d3717c418072e6,Well-structured and informative.,2
2233724.0,ab4249e9f758ede75ee22ccf28d3717c418072e6,Well-structured and informative.,1
30479205.0,ab4249e9f758ede75ee22ccf28d3717c418072e6,Interesting methodology.,1
2171746590.0,ab4249e9f758ede75ee22ccf28d3717c418072e6,Interesting methodology.,4
2288313434.0,ab4249e9f758ede75ee22ccf28d3717c418072e6,Excellent contribution to the field.,3
1760292.0,ab4249e9f758ede75ee22ccf28d3717c418072e6,Excellent contribution to the field.,5
1380264987.0,ab4249e9f758ede75ee22ccf28d3717c418072e6,Needs more empirical validation.,4
145189138.0,000d797e163371d16daeaec893cf4d6e37003db2,Well-structured and informative.,4
143874350.0,000d797e163371d16daeaec893cf4d6e37003db2,Needs more empirical validation.,3
2205704.0,000d797e163371d16daeaec893cf4d6e37003db2,Excellent contribution to the field.,2
1734579.0,000d797e163371d16daeaec893cf4d6e37003db2,Well-structured and informative.,3
144090937.0,000d797e163371d16daeaec893cf4d6e37003db2,Excellent contribution to the field.,5
145189138.0,159a99b5af3260ab571dc86010e6576e101544d0,Excellent contribution to the field.,3
